PLANTA,TEMPORADA,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES,Fecha,%SP+P,%SP+P ANTERIOR,ORIGEN
CHIMBOTE,2024 - II,2248,19.1,0.127,0.172,2025,1,17/01/2025,0.67,0.21,ambas
CHIMBOTE,2024 - II,1335,14,0.292,0.134,2025,1,18/01/2025,0.37,0.67,ambas
CHIMBOTE,2025 - I,2475,13.7,0.14,0.001,2025,4,22/04/2025,0.43,,ambas
CHIMBOTE,2025 - I,3946,16.9,0.679,0.074,2025,4,23/04/2025,0.05,0.43,ambas
CHIMBOTE,2025 - I,3298,13.3,0.341,0.192,2025,4,24/04/2025,0,0.05,ambas
CHIMBOTE,2025 - I,3894,10.1,0.218,0.033,2025,4,25/04/2025,0.55,0,ambas
CHIMBOTE,2025 - I,3144,11.8,0.272,0.542,2025,4,26/04/2025,0.06,0.55,ambas
CHIMBOTE,2025 - I,2767,9.4,0.178,0.018,2025,4,28/04/2025,0.47,,ambas
CHIMBOTE,2025 - I,4154,10.4,0.512,0.012,2025,4,29/04/2025,0.05,0.47,ambas
CHIMBOTE,2025 - I,3405,13.7,0.519,0.051,2025,4,30/04/2025,0.28,0.05,ambas
CHIMBOTE,2025 - I,3587,16.5,0.681,0.008,2025,5,01/05/2025,0.06,0.28,ambas
CHIMBOTE,2025 - I,3950,14.4,0.464,0.038,2025,5,02/05/2025,0.08,0.06,ambas
CHIMBOTE,2025 - I,2942,9.7,0.589,0.023,2025,5,03/05/2025,0.14,0.08,ambas
CHIMBOTE,2025 - I,4440,13.1,0.542,0.008,2025,5,04/05/2025,0.14,0.14,ambas
CHIMBOTE,2025 - I,4315,19.8,0.399,0.006,2025,5,05/05/2025,0.17,0.14,ambas
CHIMBOTE,2025 - I,2041,13.6,0.274,0,2025,5,06/05/2025,0.2,0.17,ambas
CHIMBOTE,2025 - I,4827,16.5,0.139,0,2025,5,07/05/2025,0.15,0.2,ambas
CHIMBOTE,2025 - I,2783,13.9,0.238,0,2025,5,08/05/2025,0.35,0.15,ambas
CHIMBOTE,2025 - I,5000,16.1,0.111,0,2025,5,09/05/2025,0.25,0.35,ambas
CHIMBOTE,2025 - I,3342,13.8,0.254,0.018,2025,5,10/05/2025,0,0.25,ambas
CHIMBOTE,2025 - I,3473,10.4,0.241,0.019,2025,5,11/05/2025,0.21,0,ambas
CHIMBOTE,2025 - I,3924,16.8,0.255,0.004,2025,5,12/05/2025,0.18,0.21,ambas
CHIMBOTE,2025 - I,2479,13.3,0.299,0.005,2025,5,13/05/2025,0.19,0.18,ambas
CHIMBOTE,2025 - I,4797,17.9,0.25,0.001,2025,5,14/05/2025,0.1,0.19,ambas
CHIMBOTE,2025 - I,2336,16.4,0.157,0,2025,5,15/05/2025,0.54,0.1,ambas
CHIMBOTE,2025 - I,2307,19.3,0.119,0.001,2025,5,16/05/2025,0.53,0.54,ambas
CHIMBOTE,2025 - I,3811,9.6,0.252,0.095,2025,5,17/05/2025,0,0.53,ambas
CHIMBOTE,2025 - I,3593,14,0.285,0.178,2025,5,18/05/2025,0,0,ambas
CHIMBOTE,2025 - I,1763,12,0.073,0.049,2025,5,19/05/2025,0.39,0,ambas
CHIMBOTE,2025 - I,3022,14,0.094,0.014,2025,5,20/05/2025,0.39,0.39,ambas
CHIMBOTE,2025 - I,1399,16.7,0.322,0.015,2025,5,21/05/2025,0.47,0.39,ambas
CHIMBOTE,2025 - I,605,15.5,0.112,0.002,2025,5,22/05/2025,0.34,0.47,ambas
CHIMBOTE,2025 - I,1431,8.2,0.409,0.041,2025,5,23/05/2025,0,0.34,ambas
CHIMBOTE,2025 - I,2840,10.7,0.273,0.059,2025,5,27/05/2025,0.14,,ambas
CHIMBOTE,2025 - I,1193,7.8,0.541,0.132,2025,5,28/05/2025,0,0.14,ambas
CHIMBOTE,2025 - I,3287,9.9,0.605,0.153,2025,5,31/05/2025,0,,ambas
CHIMBOTE,2025 - I,546,9.4,0.57,0.158,2025,6,02/06/2025,0,,ambas
CHIMBOTE,2025 - I,3040,10.6,0.628,0.095,2025,6,03/06/2025,0,0,ambas
CHIMBOTE,2025 - I,2369,9.9,0.605,0.147,2025,6,04/06/2025,0,0,ambas
CHIMBOTE,2025 - I,926,7.4,0.634,0.005,2025,6,11/06/2025,0.04,,ambas
CHIMBOTE,2025 - I,109,6.6,0.833,0.104,2025,6,12/06/2025,0,0.04,ambas
CHIMBOTE,2025 - I,813,12.8,0.691,0.012,2025,6,26/06/2025,0,,ambas
CHIMBOTE,2025 - I,2009,12.5,0.662,0.054,2025,7,01/07/2025,0.42,,ambas
CHIMBOTE,2025 - I,1423,16.5,0.633,0.105,2025,7,02/07/2025,0,0.42,ambas
CHIMBOTE,2025 - I,469,9.4,0.52,0.094,2025,7,03/07/2025,0,0,ambas
CHIMBOTE,2025 - I,156,9.9,0.532,0.007,2025,7,04/07/2025,0,0,ambas
CHIMBOTE,2025 - I,87,9.3,0.871,0.036,2025,7,07/07/2025,0,,ambas
CHIMBOTE,2025 - I,1278,15.2,0.855,0.093,2025,7,15/07/2025,0,,ambas
CHIMBOTE,2025 - I,1277,13,0.879,0.178,2025,7,16/07/2025,0,0,ambas
CHIMBOTE,2025 - I,165,22.6,0.849,0.067,2025,7,17/07/2025,0,0,ambas
CHIMBOTE,2025 - I,268,9.8,0.777,0.05,2025,7,18/07/2025,0,0,ambas
CHIMBOTE,2025 - I,197,17.8,0.705,0.029,2025,7,19/07/2025,0,0,ambas
CHIMBOTE,2025 - I,1522,30.2,0.594,0.027,2025,7,20/07/2025,0,0,ambas
CHIMBOTE,2025 - I,780,13,0.782,0.026,2025,7,22/07/2025,0.24,,ambas
CHIMBOTE,2025 - I,688,14.6,0.822,0.008,2025,7,23/07/2025,0,0.24,ambas
CHIMBOTE,2025 - II,505,14.1,0.144,0.019,2025,11,07/11/2025,0.04,,ambas
CHIMBOTE,2025 - II,2633,15.8,0.116,0.003,2025,11,08/11/2025,0.18,0.04,ambas
CHIMBOTE,2025 - II,1469,14,0.12,0,2025,11,09/11/2025,0.24,0.18,ambas
CHIMBOTE,2025 - II,2204,18.8,0.104,0,2025,11,10/11/2025,0.01,0.24,ambas
CHIMBOTE,2025 - II,2175,18,0.123,0.014,2025,11,11/11/2025,0,0.01,ambas
CHIMBOTE,2025 - II,3271,16.1,0.14,0.001,2025,11,12/11/2025,0.06,0,ambas
CHIMBOTE,2025 - II,2527,14.3,0.093,0,2025,11,13/11/2025,0,0.06,ambas
CHIMBOTE,2025 - II,4779,17,0.051,0.002,2025,11,14/11/2025,0,0,ambas
CHIMBOTE,2025 - II,2480,12.5,0.082,0.021,2025,11,15/11/2025,0,0,ambas
CHIMBOTE,2025 - II,3137,11.4,0.035,0.006,2025,11,16/11/2025,0.07,0,ambas
CHIMBOTE,2025 - II,3660,10,0.068,0.005,2025,11,17/11/2025,0.02,0.07,ambas
CHIMBOTE,2025 - II,4547,19.5,0.182,0.002,2025,11,18/11/2025,0.04,0.02,ambas
CHIMBOTE,2025 - II,3554,17.9,0.034,0,2025,11,19/11/2025,0,0.04,ambas
CHIMBOTE,2025 - II,4230,22.1,0.034,0.009,2025,11,20/11/2025,0.14,0,ambas
CHIMBOTE,2025 - II,852,13.1,0.032,0.003,2025,11,21/11/2025,0.27,0.14,ambas
CHIMBOTE,2025 - II,3070,15.4,0.083,0.001,2025,11,22/11/2025,0.39,0.27,ambas
CHIMBOTE,2025 - II,2983,14.3,0.144,0.033,2025,11,23/11/2025,0.24,0.39,ambas
CHIMBOTE,2025 - II,3676,11.9,0.024,0.06,2025,11,24/11/2025,0.12,0.24,ambas
CHIMBOTE,2025 - II,1807,15.1,0.2,0.016,2025,11,25/11/2025,0.02,0.12,ambas
CHIMBOTE,2025 - II,2657,13.1,0.037,0.035,2025,11,26/11/2025,0.16,0.02,ambas
CHIMBOTE,2025 - II,1823,16.1,0.031,0.051,2025,11,27/11/2025,0.04,0.16,ambas
CHIMBOTE,2025 - II,930,9.8,0.025,0.016,2025,11,28/11/2025,0.74,0.04,ambas
CHIMBOTE,2025 - II,603,7.4,0.036,0.055,2025,11,29/11/2025,0.53,0.74,ambas
CHIMBOTE,2025 - II,683,11,0.024,0,2025,11,30/11/2025,0.33,0.53,ambas
CHIMBOTE,2025 - II,2243,16.1,0.02,0,2025,12,01/12/2025,0.87,0.33,ambas
CHIMBOTE,2025 - II,3828,15.3,0.007,0.004,2025,12,02/12/2025,0.7,0.87,ambas
CHIMBOTE,2025 - II,3722,16.8,0.014,0.013,2025,12,03/12/2025,0.59,0.7,ambas
CHIMBOTE,2025 - II,4950,17.2,0.014,0,2025,12,04/12/2025,0.64,0.59,ambas
CHIMBOTE,2025 - II,3247,14.4,0.009,0,2025,12,05/12/2025,0.42,0.64,ambas
CHIMBOTE,2025 - II,4488,17.8,0.041,0,2025,12,06/12/2025,0.22,0.42,ambas
CHIMBOTE,2025 - II,2293,17,0.032,0,2025,12,07/12/2025,0.37,0.22,ambas
CHIMBOTE,2025 - II,2549,14.7,0.079,0,2025,12,08/12/2025,0.44,0.37,ambas
CHIMBOTE,2025 - II,1761,22.7,0.047,0.023,2025,12,09/12/2025,0.53,0.44,ambas
CHIMBOTE,2025 - II,398,11.8,0.089,0,2025,12,10/12/2025,0.38,0.53,ambas
CHIMBOTE,2025 - II,1406,18.4,0.009,0.009,2025,12,11/12/2025,0.47,0.38,ambas
CHIMBOTE,2025 - II,463,11.7,0.005,0.001,2025,12,12/12/2025,0.11,0.47,ambas
CHIMBOTE,2025 - II,975,17.5,0.066,0.048,2025,12,13/12/2025,0.64,0.11,ambas
CHIMBOTE,2025 - II,1161,14,0.056,0.224,2025,12,14/12/2025,0.04,0.64,ambas
CHIMBOTE,2025 - II,1338,20.9,0.04,0.074,2025,12,15/12/2025,0.74,0.04,ambas
CHIMBOTE,2025 - II,1488,15.9,0.003,0,2025,12,16/12/2025,0.71,0.74,ambas
CHIMBOTE,2025 - II,2799,12.7,0.052,0,2025,12,17/12/2025,0.61,0.71,ambas
CHIMBOTE,2025 - II,3518,21.2,0.032,0.003,2025,12,18/12/2025,0.61,0.61,ambas
CHIMBOTE,2025 - II,1219,17.8,0.05,0,2025,12,19/12/2025,0.53,0.61,ambas
CHIMBOTE,2025 - II,326,10.6,0.144,0.214,2025,12,22/12/2025,0.17,,ambas
CHIMBOTE,2025 - II,819,11.2,0.019,0,2025,12,30/12/2025,0.6,,ambas
CHIMBOTE,2025 - II,992,9.5,0.013,0.013,2025,12,31/12/2025,0.48,0.6,ambas
CHIMBOTE,2025 - II,903,12.5,0.026,0,2026,1,01/01/2026,0.74,0.48,ambas
CHIMBOTE,2025 - II,1957,19.9,0.341,0,2026,1,02/01/2026,0.08,0.74,ambas
CHIMBOTE,2025 - II,3376,25.4,0.073,0.007,2026,1,03/01/2026,0.12,0.08,ambas
CHIMBOTE,2025 - II,643,14.3,0.049,0.038,2026,1,04/01/2026,0,0.12,ambas
CHIMBOTE,2025 - II,1345,12.6,0.088,0.024,2026,1,05/01/2026,0.31,0,ambas
CHIMBOTE,2025 - II,1357,20.4,0.174,0.054,2026,1,06/01/2026,0.13,0.31,ambas
CHIMBOTE,2025 - II,909,9.9,0.269,0.114,2026,1,07/01/2026,0.04,0.13,ambas
CHIMBOTE,2025 - II,2390,14.7,0.077,0.072,2026,1,08/01/2026,0.34,0.04,ambas
CHIMBOTE,2025 - II,3882,18.2,0.153,0.006,2026,1,09/01/2026,0.36,0.34,ambas
CHIMBOTE,2025 - II,1879,11.2,0.067,0.002,2026,1,10/01/2026,0.27,0.36,ambas
CHIMBOTE,2025 - II,289,21.2,0.019,0.035,2026,1,12/01/2026,0.3,,ambas
CHIMBOTE,2026 - I,111,2.5,0.876,0,2026,4,09/04/2026,,,solo calidadmp
CHIMBOTE,2026 - I,259,15.7,0.095,0.011,2026,4,10/04/2026,,,solo calidadmp
CHIMBOTE,2026 - I,244,14.5,0.806,0.054,2026,4,11/04/2026,,,solo calidadmp
CHIMBOTE,2026 - I,279,8,0.659,0,2026,4,14/04/2026,,,solo calidadmp
CHIMBOTE,2026 - I,381,6.3,0.932,0,2026,4,15/04/2026,,,solo calidadmp
CHIMBOTE,2026 - I,217,16.4,0.797,0.002,2026,4,17/04/2026,,,solo calidadmp
CHIMBOTE,2026 - I,260,12.7,0.447,0.001,2026,4,20/04/2026,0.08,,ambas
MALABRIGO,2020 - II,2261,12.1,0.004,0,2020,11,12/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,1694,9.5,0,0,2020,11,13/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,822,9.8,0,0,2020,11,14/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,1384,10.2,0,0,2020,11,15/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,2117,12.2,0,0,2020,11,16/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,3372,16.9,0,0,2020,11,17/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,1635,14.2,0,0.003,2020,11,18/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,1351,11.1,0,0,2020,11,19/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,1927,12.7,0,0.001,2020,11,20/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,1682,11.8,0,0.004,2020,11,21/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,3874,15.6,0.008,0,2020,11,22/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,3332,16.6,0.013,0,2020,11,23/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,2955,22.2,0,0,2020,11,24/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,3306,19,0.018,0,2020,11,25/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,1998,17.9,0,0.001,2020,11,26/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,4211,15.5,0,0.001,2020,11,27/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,2104,15.9,0.011,0,2020,11,28/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,2226,17,0.005,0,2020,11,29/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,2376,18.5,0.044,0,2020,11,30/11/2020,,,solo calidadmp
MALABRIGO,2020 - II,2350,14.2,0,0,2020,12,01/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3084,25.3,0.011,0.043,2020,12,02/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,938,30.1,0,0,2020,12,04/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,336,13,0,0.004,2020,12,05/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3552,16.5,0.013,0.016,2020,12,06/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3916,15.8,0,0.002,2020,12,07/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3227,18.1,0,0.016,2020,12,08/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2608,18.9,0,0,2020,12,09/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3569,19.7,0,0,2020,12,10/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,1453,19.3,0.002,0.005,2020,12,11/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3201,16.8,0,0,2020,12,12/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3262,14.3,0,0,2020,12,13/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,4316,23.4,0.002,0.005,2020,12,14/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,1699,28.4,0,0,2020,12,15/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2721,12.8,0,0.001,2020,12,17/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2645,12.6,0.006,0.004,2020,12,18/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2734,13.7,0,0.004,2020,12,19/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2686,12.4,0.003,0.007,2020,12,20/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,1138,8.7,0,0.003,2020,12,21/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3060,15,0,0.022,2020,12,22/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2961,18.2,0.004,0.039,2020,12,23/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2844,14.9,0.002,0.018,2020,12,24/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,1184,11.6,0.013,0.027,2020,12,25/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3905,18.1,0.002,0.006,2020,12,26/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3270,15.9,0,0.018,2020,12,27/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2710,15.5,0,0.002,2020,12,28/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,3204,16.9,0,0.087,2020,12,29/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2763,15.6,0.004,0.059,2020,12,30/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2426,15.5,0.017,0.015,2020,12,31/12/2020,,,solo calidadmp
MALABRIGO,2020 - II,2997,20.8,0,0.008,2021,1,01/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,2550,21.8,0.001,0.093,2021,1,02/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,3958,17.2,0,0,2021,1,03/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,1561,13.9,0,0.038,2021,1,04/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,3774,16.4,0,0.018,2021,1,05/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,2494,16.2,0,0.009,2021,1,06/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,2546,23.6,0,0.031,2021,1,07/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,3288,27,0,0.039,2021,1,08/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,2755,20.5,0.014,0.012,2021,1,09/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,2731,25.2,0,0.008,2021,1,10/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,3500,24.2,0,0.02,2021,1,11/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,806,28.9,0,0.087,2021,1,12/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,592,11.4,0.005,0.008,2021,1,16/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,1192,20.8,0.051,0.15,2021,1,17/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,931,14.4,0,0.019,2021,1,18/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,97,10.3,0,0,2021,1,19/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,231,10.1,0,0,2021,1,20/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,45,8.8,0,0,2021,1,21/01/2021,,,solo calidadmp
MALABRIGO,2020 - II,167,14.2,0.093,0.054,2021,1,22/01/2021,,,solo calidadmp
MALABRIGO,2021 - I,489,9.4,0.169,0,2021,4,27/04/2021,0.72,,ambas
MALABRIGO,2021 - I,2230,11.9,0.116,0,2021,4,28/04/2021,0.33,0.72,ambas
MALABRIGO,2021 - I,999,16.9,0.118,0,2021,4,29/04/2021,0.24,0.33,ambas
MALABRIGO,2021 - I,736,11.3,0.264,0,2021,4,30/04/2021,0.17,0.24,ambas
MALABRIGO,2021 - I,1248,11.7,0.194,0,2021,5,01/05/2021,0.34,0.17,ambas
MALABRIGO,2021 - I,2074,17.3,0.071,0.038,2021,5,02/05/2021,0.19,0.34,ambas
MALABRIGO,2021 - I,1388,22.2,0,0.035,2021,5,03/05/2021,0.28,0.19,ambas
MALABRIGO,2021 - I,3170,15.5,0.02,0,2021,5,04/05/2021,0.32,0.28,ambas
MALABRIGO,2021 - I,3812,17,0.026,0.044,2021,5,05/05/2021,0.64,0.32,ambas
MALABRIGO,2021 - I,2368,14.1,0.076,0.033,2021,5,06/05/2021,0.56,0.64,ambas
MALABRIGO,2021 - I,3624,15.3,0.073,0.001,2021,5,07/05/2021,0.5,0.56,ambas
MALABRIGO,2021 - I,2403,19.2,0.06,0.002,2021,5,08/05/2021,0.48,0.5,ambas
MALABRIGO,2021 - I,2755,20.8,0.058,0.002,2021,5,09/05/2021,0.87,0.48,ambas
MALABRIGO,2021 - I,2111,14.9,0.125,0.007,2021,5,10/05/2021,0.5,0.87,ambas
MALABRIGO,2021 - I,2828,25.7,0.148,0.029,2021,5,11/05/2021,0.68,0.5,ambas
MALABRIGO,2021 - I,1584,27.5,0.058,0.092,2021,5,12/05/2021,0.88,0.68,ambas
MALABRIGO,2021 - I,2216,13.5,0.009,0.003,2021,5,13/05/2021,0.63,0.88,ambas
MALABRIGO,2021 - I,3375,18.3,0.026,0,2021,5,14/05/2021,0.6,0.63,ambas
MALABRIGO,2021 - I,713,6.6,0.308,0.007,2021,5,22/05/2021,0.26,,ambas
MALABRIGO,2021 - I,1424,20,0.074,0.003,2021,5,24/05/2021,0.61,,ambas
MALABRIGO,2021 - I,2370,16.1,0.057,0.004,2021,5,25/05/2021,0.88,0.61,ambas
MALABRIGO,2021 - I,2796,25.2,0.088,0,2021,5,26/05/2021,0.77,0.88,ambas
MALABRIGO,2021 - I,3274,16.3,0.16,0,2021,5,27/05/2021,0.25,0.77,ambas
MALABRIGO,2021 - I,3907,20.3,0.098,0,2021,5,28/05/2021,0.05,0.25,ambas
MALABRIGO,2021 - I,3761,21.1,0.349,0,2021,5,29/05/2021,0,0.05,ambas
MALABRIGO,2021 - I,322,11.8,0.331,0,2021,5,30/05/2021,0,0,ambas
MALABRIGO,2021 - I,2688,12.2,0.203,0,2021,5,31/05/2021,0.91,0,ambas
MALABRIGO,2021 - I,1635,25.2,0.147,0,2021,6,01/06/2021,0.94,0.91,ambas
MALABRIGO,2021 - I,1699,13,0.149,0,2021,6,03/06/2021,1,,ambas
MALABRIGO,2021 - I,3921,16,0.162,0,2021,6,04/06/2021,0.83,1,ambas
MALABRIGO,2021 - I,2690,19.2,0.155,0,2021,6,05/06/2021,1,0.83,ambas
MALABRIGO,2021 - I,3462,13.8,0.093,0,2021,6,06/06/2021,0.51,1,ambas
MALABRIGO,2021 - I,3473,15.8,0.188,0,2021,6,07/06/2021,0.67,0.51,ambas
MALABRIGO,2021 - I,3743,16.1,0.122,0,2021,6,08/06/2021,0.68,0.67,ambas
MALABRIGO,2021 - I,1904,24,0.193,0.001,2021,6,09/06/2021,0.89,0.68,ambas
MALABRIGO,2021 - I,1872,15.9,0.214,0,2021,6,10/06/2021,0.7,0.89,ambas
MALABRIGO,2021 - I,626,29.4,0.046,0,2021,6,12/06/2021,0.73,,ambas
MALABRIGO,2021 - I,3009,12.7,0.044,0,2021,6,13/06/2021,0.49,0.73,ambas
MALABRIGO,2021 - I,2971,15.7,0.086,0,2021,6,14/06/2021,0.22,0.49,ambas
MALABRIGO,2021 - I,2872,20,0.135,0,2021,6,15/06/2021,0.38,0.22,ambas
MALABRIGO,2021 - I,3225,14.7,0.073,0,2021,6,16/06/2021,0.34,0.38,ambas
MALABRIGO,2021 - I,3241,17.1,0.149,0,2021,6,17/06/2021,0.21,0.34,ambas
MALABRIGO,2021 - I,3488,23.5,0.208,0,2021,6,18/06/2021,0.04,0.21,ambas
MALABRIGO,2021 - I,1462,19.1,0.394,0,2021,6,19/06/2021,0,0.04,ambas
MALABRIGO,2021 - I,2443,52,0.331,0,2021,6,21/06/2021,0.35,,ambas
MALABRIGO,2021 - I,1012,31.6,0.128,0,2021,6,23/06/2021,0.94,,ambas
MALABRIGO,2021 - I,2242,20,0.151,0,2021,6,24/06/2021,0.83,0.94,ambas
MALABRIGO,2021 - I,832,16.4,0.062,0.008,2021,6,25/06/2021,0.32,0.83,ambas
MALABRIGO,2021 - I,2058,17.9,0.148,0,2021,6,27/06/2021,0.94,,ambas
MALABRIGO,2021 - I,3040,24.4,0.061,0.005,2021,6,28/06/2021,1,0.94,ambas
MALABRIGO,2021 - I,1904,16.1,0.027,0,2021,6,29/06/2021,1,1,ambas
MALABRIGO,2021 - I,519,11.7,0.039,0,2021,6,30/06/2021,,,solo calidadmp
MALABRIGO,2021 - I,974,28.3,0.027,0.015,2021,7,01/07/2021,1,,ambas
MALABRIGO,2021 - I,1515,15,0,0,2021,7,03/07/2021,0.99,,ambas
MALABRIGO,2021 - I,587,26.2,0,0,2021,7,05/07/2021,0.92,,ambas
MALABRIGO,2021 - II,1735,13,0,0,2021,11,15/11/2021,1,,ambas
MALABRIGO,2021 - II,1320,11.8,0.09,0,2021,11,16/11/2021,1,1,ambas
MALABRIGO,2021 - II,3940,21.9,0.003,0,2021,11,17/11/2021,1,1,ambas
MALABRIGO,2021 - II,3980,17.8,0.029,0,2021,11,18/11/2021,0.95,1,ambas
MALABRIGO,2021 - II,3378,14.6,0.003,0,2021,11,19/11/2021,1,0.95,ambas
MALABRIGO,2021 - II,2152,15.7,0.016,0,2021,11,20/11/2021,1,1,ambas
MALABRIGO,2021 - II,3052,21.2,0,0,2021,11,21/11/2021,1,1,ambas
MALABRIGO,2021 - II,1639,23.6,0.035,0,2021,11,22/11/2021,1,1,ambas
MALABRIGO,2021 - II,2166,19.8,0.004,0,2021,11,23/11/2021,1,1,ambas
MALABRIGO,2021 - II,3731,14.3,0.082,0,2021,11,24/11/2021,0.97,1,ambas
MALABRIGO,2021 - II,4033,17.4,0.07,0,2021,11,25/11/2021,0.89,0.97,ambas
MALABRIGO,2021 - II,3693,17.9,0.061,0,2021,11,26/11/2021,0.19,0.89,ambas
MALABRIGO,2021 - II,3169,17.5,0.082,0,2021,11,27/11/2021,0.23,0.19,ambas
MALABRIGO,2021 - II,2256,18.3,0.009,0.014,2021,11,28/11/2021,0.23,0.23,ambas
MALABRIGO,2021 - II,1439,13.4,0.001,0,2021,12,04/12/2021,1,,ambas
MALABRIGO,2021 - II,2305,20.7,0.038,0,2021,12,05/12/2021,1,1,ambas
MALABRIGO,2021 - II,1257,6.5,0.026,0.001,2021,12,14/12/2021,0.77,,ambas
MALABRIGO,2021 - II,3034,12.8,0.01,0,2021,12,15/12/2021,0.65,0.77,ambas
MALABRIGO,2021 - II,2325,8.3,0.019,0.003,2021,12,16/12/2021,0.93,0.65,ambas
MALABRIGO,2021 - II,3147,9.2,0,0.014,2021,12,17/12/2021,0.75,0.93,ambas
MALABRIGO,2021 - II,3459,11.5,0.003,0.005,2021,12,18/12/2021,0.73,0.75,ambas
MALABRIGO,2021 - II,4277,15.8,0.016,0.009,2021,12,19/12/2021,0.39,0.73,ambas
MALABRIGO,2021 - II,239,5.4,0,0,2021,12,20/12/2021,0,0.39,ambas
MALABRIGO,2021 - II,933,12.6,0,0,2021,12,21/12/2021,0.79,0,ambas
MALABRIGO,2021 - II,1310,11.5,0,0,2021,12,22/12/2021,1,0.79,ambas
MALABRIGO,2021 - II,268,12.8,0.007,0.003,2021,12,23/12/2021,0.92,1,ambas
MALABRIGO,2022 - I,142,12.6,0.489,0.004,2022,5,12/05/2022,0,,ambas
MALABRIGO,2022 - I,221,11.7,0.647,0,2022,5,13/05/2022,0,0,ambas
MALABRIGO,2022 - I,792,18.3,0.293,0,2022,5,15/05/2022,0.52,,ambas
MALABRIGO,2022 - I,451,11.1,0.311,0,2022,5,21/05/2022,0.46,,ambas
MALABRIGO,2022 - I,439,12,0.321,0.046,2022,5,22/05/2022,0.74,0.46,ambas
MALABRIGO,2022 - I,3049,20.6,0.146,0,2022,5,26/05/2022,0.36,,ambas
MALABRIGO,2022 - I,3969,20.4,0.314,0.011,2022,5,28/05/2022,0.56,,ambas
MALABRIGO,2022 - I,2165,11.5,0.379,0.008,2022,5,29/05/2022,0.1,0.56,ambas
MALABRIGO,2022 - I,3089,24.6,0.344,0.001,2022,5,30/05/2022,0.61,0.1,ambas
MALABRIGO,2022 - I,601,34.2,0.227,0,2022,6,03/06/2022,0.51,,ambas
