PLANTA,TEMPORADA,F. BATCH,%SP+P,ANO,MES,%SP+P ANTERIOR
VEGUETA,2025 - II,2026-01-10,0.56,2026,1,
VEGUETA,2026 - I,2026-04-09,0.03,2026,4,
VEGUETA,2026 - I,2026-04-10,0.3,2026,4,0.03
VEGUETA,2026 - I,2026-04-11,0.38,2026,4,0.3
VEGUETA,2026 - I,2026-04-12,0.83,2026,4,0.38
VEGUETA,2026 - I,2026-04-13,0.0,2026,4,0.83
VEGUETA,2026 - I,2026-04-14,0.24,2026,4,0.0
VEGUETA,2026 - I,2026-04-17,0.0,2026,4,
VEGUETA,2026 - I,2026-04-18,0.0,2026,4,0.0
VEGUETA,2026 - I,2026-04-19,0.0,2026,4,0.0
VEGUETA,2026 - I,2026-04-20,0.2,2026,4,0.0
VEGUETA,2026 - I,2026-04-21,0.15,2026,4,0.2
VEGUETA,2026 - I,2026-04-22,0.32,2026,4,0.15
VEGUETA,2026 - I,2026-04-23,0.0,2026,4,0.32
VEGUETA,2026 - I,2026-04-24,0.19,2026,4,0.0
VEGUETA,2026 - I,2026-05-07,0.0,2026,5,
