PLANTA,TEMPORADA,Fecha_Batch,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES
CHIMBOTE,2022 - I,14/06/2022,2954,14.9,0.089,0.005,2022,6
CHIMBOTE,2022 - I,15/06/2022,2814,14.6,0.072,0.005,2022,6
CHIMBOTE,2022 - I,16/06/2022,1431,12.2,0.016,0.037,2022,6
CHIMBOTE,2022 - I,17/06/2022,2786,18,0.204,0.01,2022,6
CHIMBOTE,2022 - I,18/06/2022,3491,14.7,0.445,0,2022,6
CHIMBOTE,2022 - I,19/06/2022,3152,18.4,0.401,0,2022,6
CHIMBOTE,2022 - I,20/06/2022,212,8.9,0,0.002,2022,6
CHIMBOTE,2022 - I,21/06/2022,3450,23.1,0.041,0,2022,6
CHIMBOTE,2022 - I,22/06/2022,843,13.7,0.009,0.003,2022,6
CHIMBOTE,2022 - I,24/06/2022,1068,16.1,0.003,0,2022,6
CHIMBOTE,2022 - I,30/06/2022,560,7.1,0.264,0,2022,6
CHIMBOTE,2022 - I,01/07/2022,646,7.9,0.308,0.008,2022,7
CHIMBOTE,2022 - I,03/07/2022,438,8.3,0.192,0.004,2022,7
CHIMBOTE,2022 - I,04/07/2022,394,6.5,0.287,0.004,2022,7
CHIMBOTE,2022 - I,05/07/2022,2310,19.7,0.139,0.003,2022,7
CHIMBOTE,2022 - I,06/07/2022,2852,17.4,0.042,0.013,2022,7
CHIMBOTE,2022 - I,07/07/2022,2770,15.1,0.073,0.003,2022,7
CHIMBOTE,2022 - I,08/07/2022,2372,14.4,0.118,0.013,2022,7
CHIMBOTE,2022 - I,09/07/2022,2718,18,0.118,0.005,2022,7
CHIMBOTE,2022 - I,10/07/2022,1143,30.7,0.06,0.006,2022,7
CHIMBOTE,2022 - I,11/07/2022,2050,12.1,0.422,0.06,2022,7
CHIMBOTE,2022 - I,15/07/2022,629,8.5,0.711,0.084,2022,7
CHIMBOTE,2022 - I,19/07/2022,410,10.4,0.364,0,2022,7
CHIMBOTE,2022 - I,20/07/2022,2143,14.3,0.26,0.085,2022,7
CHIMBOTE,2022 - I,21/07/2022,1964,11.7,0.017,0.012,2022,7
CHIMBOTE,2022 - I,22/07/2022,1762,15.2,0.233,0,2022,7
CHIMBOTE,2022 - II,23/11/2022,3191,14.7,0.163,0.011,2022,11
CHIMBOTE,2022 - II,24/11/2022,3085,13,0.138,0.013,2022,11
CHIMBOTE,2022 - II,25/11/2022,1798,12.9,0.12,0.01,2022,11
CHIMBOTE,2022 - II,26/11/2022,1934,15.1,0.102,0.012,2022,11
CHIMBOTE,2022 - II,27/11/2022,3564,14.8,0.158,0.012,2022,11
CHIMBOTE,2022 - II,28/11/2022,2372,16.5,0.262,0.018,2022,11
CHIMBOTE,2022 - II,29/11/2022,1960,10.5,0.063,0.062,2022,11
CHIMBOTE,2022 - II,30/11/2022,2204,15.9,0.055,0.051,2022,11
CHIMBOTE,2022 - II,01/12/2022,2371,13.9,0.065,0.014,2022,12
CHIMBOTE,2022 - II,02/12/2022,2506,15.6,0.088,0.033,2022,12
CHIMBOTE,2022 - II,03/12/2022,564,25.6,0.04,0.011,2022,12
CHIMBOTE,2022 - II,04/12/2022,4238,21.1,0.064,0.011,2022,12
CHIMBOTE,2022 - II,05/12/2022,1824,13.3,0.088,0.008,2022,12
CHIMBOTE,2022 - II,06/12/2022,3800,15,0.02,0.043,2022,12
CHIMBOTE,2022 - II,07/12/2022,1211,23.5,0.07,0.082,2022,12
CHIMBOTE,2022 - II,08/12/2022,3679,15.9,0.138,0.137,2022,12
CHIMBOTE,2022 - II,09/12/2022,2658,11.2,0.071,0.073,2022,12
CHIMBOTE,2022 - II,10/12/2022,2032,15.4,0.071,0.108,2022,12
CHIMBOTE,2022 - II,11/12/2022,3688,28.2,0.192,0.078,2022,12
CHIMBOTE,2022 - II,12/12/2022,2400,25.2,0.193,0.027,2022,12
CHIMBOTE,2022 - II,13/12/2022,3138,25.2,0.083,0.081,2022,12
CHIMBOTE,2022 - II,14/12/2022,1268,27.9,0.049,0.077,2022,12
CHIMBOTE,2022 - II,15/12/2022,1490,22.9,0.281,0.081,2022,12
CHIMBOTE,2022 - II,16/12/2022,1690,19.2,0.033,0.014,2022,12
CHIMBOTE,2022 - II,17/12/2022,1676,18.3,0.023,0.01,2022,12
CHIMBOTE,2022 - II,18/12/2022,2571,25.9,0.021,0.003,2022,12
CHIMBOTE,2022 - II,19/12/2022,529,17,0.018,0.005,2022,12
CHIMBOTE,2022 - II,20/12/2022,2693,18.8,0.14,0.049,2022,12
CHIMBOTE,2022 - II,22/12/2022,607,11.2,0.078,0.057,2022,12
CHIMBOTE,2022 - II,23/12/2022,610,11.5,0.034,0.064,2022,12
CHIMBOTE,2022 - II,24/12/2022,3298,13.2,0.307,0.198,2022,12
CHIMBOTE,2022 - II,26/12/2022,585,9.3,0.034,0.096,2022,12
CHIMBOTE,2022 - II,27/12/2022,1758,13.5,0.157,0.037,2022,12
CHIMBOTE,2022 - II,28/12/2022,1081,13.5,0.188,0.072,2022,12
CHIMBOTE,2022 - II,29/12/2022,1216,15.6,0.063,0.157,2022,12
CHIMBOTE,2022 - II,30/12/2022,250,7.3,0.123,0.047,2022,12
CHIMBOTE,2022 - II,31/12/2022,1092,12.5,0.196,0.09,2022,12
CHIMBOTE,2022 - II,02/01/2023,484,11.4,0.428,0.229,2023,1
CHIMBOTE,2022 - II,03/01/2023,617,13.8,0.02,0.081,2023,1
CHIMBOTE,2022 - II,11/01/2023,1482,48.6,0.1,0.034,2023,1
CHIMBOTE,2022 - II,12/01/2023,554,13.1,0.143,0.018,2023,1
CHIMBOTE,2022 - II,15/01/2023,687,11.5,0.082,0.086,2023,1
CHIMBOTE,2022 - II,17/01/2023,282,13.6,0.095,0,2023,1
CHIMBOTE,2022 - II,18/01/2023,1367,22.7,0.245,0.033,2023,1
CHIMBOTE,2022 - II,19/01/2023,784,12.9,0.169,0.058,2023,1
CHIMBOTE,2022 - II,20/01/2023,478,8.7,0.215,0.15,2023,1
CHIMBOTE,2022 - II,21/01/2023,819,12.9,0.083,0.107,2023,1
CHIMBOTE,2022 - II,22/01/2023,4808,19.4,0.294,0.096,2023,1
CHIMBOTE,2022 - II,23/01/2023,1120,15.4,0.515,0.186,2023,1
CHIMBOTE,2022 - II,24/01/2023,152,9.7,0.026,0.063,2023,1
CHIMBOTE,2022 - II,25/01/2023,1372,16.3,0.168,0.041,2023,1
CHIMBOTE,2022 - II,26/01/2023,733,7.5,0.184,0.114,2023,1
CHIMBOTE,2022 - II,27/01/2023,1375,13.8,0.153,0.001,2023,1
CHIMBOTE,2022 - II,28/01/2023,275,11.8,0.448,0.136,2023,1
CHIMBOTE,2022 - II,30/01/2023,161,8.6,0.372,0.042,2023,1
CHIMBOTE,2022 - II,03/02/2023,342,10.2,0.561,0.013,2023,2
CHIMBOTE,2022 - II,04/02/2023,554,14.1,0.024,0.067,2023,2
CHIMBOTE,2023 - I,03/06/2023,243,7.5,0.956,0,2023,6
CHIMBOTE,2023 - I,04/06/2023,107,7.7,0.934,0.025,2023,6
CHIMBOTE,2023 - I,06/06/2023,564,29,0.964,0,2023,6
CHIMBOTE,2023 - I,05/08/2023,2935,17.4,0.495,0.003,2023,8
CHIMBOTE,2023 - I,06/08/2023,1941,14.7,0.706,0.002,2023,8
CHIMBOTE,2023 - I,07/08/2023,3510,23.7,0.678,0.002,2023,8
CHIMBOTE,2023 - I,08/08/2023,1897,28.1,0.548,0,2023,8
CHIMBOTE,2023 - I,10/08/2023,767,29.4,0.696,0,2023,8
CHIMBOTE,2023 - I,11/08/2023,2007,12.3,0.842,0,2023,8
CHIMBOTE,2023 - I,12/08/2023,2413,19.3,0.715,0,2023,8
CHIMBOTE,2023 - II,21/10/2023,1697,19.8,0.667,0.015,2023,10
CHIMBOTE,2023 - II,22/10/2023,1257,13.3,0.184,0.001,2023,10
CHIMBOTE,2023 - II,23/10/2023,1685,26.6,0.429,0,2023,10
CHIMBOTE,2023 - II,26/10/2023,3121,10,0.456,0,2023,10
CHIMBOTE,2023 - II,31/10/2023,3257,14,0.656,0,2023,10
CHIMBOTE,2023 - II,01/11/2023,2655,18.3,0.599,0,2023,11
CHIMBOTE,2023 - II,02/11/2023,204,5.2,0.28,0,2023,11
CHIMBOTE,2023 - II,03/11/2023,2803,23.1,0.456,0,2023,11
CHIMBOTE,2023 - II,05/11/2023,495,21.1,0.331,0,2023,11
CHIMBOTE,2023 - II,06/11/2023,2232,25.6,0.685,0,2023,11
CHIMBOTE,2023 - II,08/11/2023,1244,9.7,0.598,0.047,2023,11
CHIMBOTE,2023 - II,09/11/2023,1651,23.6,0.444,0,2023,11
CHIMBOTE,2023 - II,10/11/2023,1284,23,0.362,0,2023,11
CHIMBOTE,2023 - II,11/11/2023,2239,22.3,0.393,0.001,2023,11
CHIMBOTE,2023 - II,12/11/2023,1516,12.9,0.117,0.002,2023,11
CHIMBOTE,2023 - II,13/11/2023,3786,20,0.403,0,2023,11
CHIMBOTE,2023 - II,14/11/2023,1477,19.5,0.333,0,2023,11
CHIMBOTE,2023 - II,19/11/2023,1498,10.1,0.077,0,2023,11
CHIMBOTE,2023 - II,20/11/2023,1190,13.8,0.116,0.006,2023,11
CHIMBOTE,2023 - II,21/11/2023,1698,13.3,0.239,0,2023,11
CHIMBOTE,2023 - II,22/11/2023,401,6.6,0.487,0,2023,11
CHIMBOTE,2023 - II,26/11/2023,117,13.4,0.832,0.063,2023,11
CHIMBOTE,2023 - II,27/11/2023,325,10,0.648,0,2023,11
CHIMBOTE,2023 - II,28/11/2023,198,9,0.545,0,2023,11
CHIMBOTE,2023 - II,29/11/2023,1021,8.8,0.385,0,2023,11
CHIMBOTE,2023 - II,30/11/2023,706,7.5,0.587,0,2023,11
CHIMBOTE,2023 - II,01/12/2023,600,7.2,0.487,0,2023,12
CHIMBOTE,2023 - II,02/12/2023,465,9.9,0.285,0,2023,12
CHIMBOTE,2023 - II,05/12/2023,143,8.4,0.779,0,2023,12
CHIMBOTE,2024 - I,16/04/2024,3220,13.9,0.255,0,2024,4
CHIMBOTE,2024 - I,17/04/2024,2844,11.7,0.435,0,2024,4
CHIMBOTE,2024 - I,18/04/2024,1632,11.3,0.425,0,2024,4
CHIMBOTE,2024 - I,19/04/2024,3631,12.8,0.484,0,2024,4
CHIMBOTE,2024 - I,20/04/2024,2789,13,0.354,0,2024,4
CHIMBOTE,2024 - I,21/04/2024,3186,16.6,0.309,0,2024,4
CHIMBOTE,2024 - I,22/04/2024,2427,12.7,0.336,0,2024,4
CHIMBOTE,2024 - I,23/04/2024,2605,13.8,0.694,0,2024,4
CHIMBOTE,2024 - I,24/04/2024,3298,14.7,0.466,0,2024,4
CHIMBOTE,2024 - I,25/04/2024,2735,12.5,0.405,0,2024,4
CHIMBOTE,2024 - I,26/04/2024,2339,14.2,0.267,0,2024,4
CHIMBOTE,2024 - I,27/04/2024,1693,12,0.322,0,2024,4
CHIMBOTE,2024 - I,28/04/2024,1351,13.9,0.383,0,2024,4
CHIMBOTE,2024 - I,29/04/2024,2906,11.7,0.486,0,2024,4
CHIMBOTE,2024 - I,30/04/2024,2272,11.5,0.272,0,2024,4
CHIMBOTE,2024 - I,01/05/2024,2720,13.7,0.152,0.002,2024,5
CHIMBOTE,2024 - I,02/05/2024,1544,12.9,0.236,0,2024,5
CHIMBOTE,2024 - I,05/05/2024,1161,7.4,0.786,0,2024,5
CHIMBOTE,2024 - I,06/05/2024,3101,20.7,0.146,0,2024,5
CHIMBOTE,2024 - I,07/05/2024,2594,16.4,0.171,0,2024,5
CHIMBOTE,2024 - I,08/05/2024,2914,19.2,0.261,0.003,2024,5
CHIMBOTE,2024 - I,09/05/2024,3403,16.5,0.263,0,2024,5
CHIMBOTE,2024 - I,10/05/2024,2804,18.7,0.27,0,2024,5
CHIMBOTE,2024 - I,11/05/2024,3617,14.8,0.082,0,2024,5
CHIMBOTE,2024 - I,12/05/2024,2867,13.9,0.29,0,2024,5
CHIMBOTE,2024 - I,13/05/2024,1977,8.8,0.123,0,2024,5
CHIMBOTE,2024 - I,14/05/2024,3058,16.2,0.092,0,2024,5
CHIMBOTE,2024 - I,15/05/2024,2740,13.1,0.141,0,2024,5
CHIMBOTE,2024 - I,16/05/2024,2278,13.2,0.073,0,2024,5
CHIMBOTE,2024 - I,17/05/2024,4415,14.6,0.077,0,2024,5
CHIMBOTE,2024 - I,18/05/2024,3480,13.8,0.084,0,2024,5
CHIMBOTE,2024 - I,19/05/2024,1580,11.4,0.074,0,2024,5
CHIMBOTE,2024 - I,20/05/2024,4364,22.9,0.073,0,2024,5
CHIMBOTE,2024 - I,21/05/2024,2421,13.4,0.066,0,2024,5
CHIMBOTE,2024 - I,22/05/2024,3801,13.5,0.073,0,2024,5
CHIMBOTE,2024 - I,23/05/2024,2368,12.6,0.288,0,2024,5
CHIMBOTE,2024 - I,24/05/2024,2965,19.5,0.131,0,2024,5
CHIMBOTE,2024 - I,25/05/2024,3724,16,0.061,0,2024,5
CHIMBOTE,2024 - I,26/05/2024,2133,20.4,0.061,0,2024,5
CHIMBOTE,2024 - I,27/05/2024,2780,15.8,0.247,0.006,2024,5
CHIMBOTE,2024 - I,28/05/2024,1520,13,0.087,0.005,2024,5
CHIMBOTE,2024 - I,29/05/2024,2603,24.2,0.091,0,2024,5
CHIMBOTE,2024 - I,30/05/2024,2716,19.5,0.06,0.031,2024,5
CHIMBOTE,2024 - I,31/05/2024,3295,18.6,0.076,0.029,2024,5
CHIMBOTE,2024 - I,01/06/2024,2179,12.3,0.128,0.008,2024,6
CHIMBOTE,2024 - I,02/06/2024,3570,11.8,0.087,0,2024,6
CHIMBOTE,2024 - I,03/06/2024,1370,9.3,0.035,0.005,2024,6
CHIMBOTE,2024 - I,04/06/2024,2605,11.8,0.042,0,2024,6
CHIMBOTE,2024 - I,05/06/2024,3422,17.3,0.098,0,2024,6
CHIMBOTE,2024 - I,06/06/2024,3190,18.1,0.046,0,2024,6
CHIMBOTE,2024 - I,07/06/2024,311,29.8,0.04,0,2024,6
CHIMBOTE,2024 - I,08/06/2024,438,25.4,0.038,0.007,2024,6
CHIMBOTE,2024 - II,01/11/2024,1172,9,0,0,2024,11
CHIMBOTE,2024 - II,02/11/2024,1587,8.5,0,0,2024,11
CHIMBOTE,2024 - II,03/11/2024,1846,7.3,0,0,2024,11
CHIMBOTE,2024 - II,04/11/2024,2584,10.2,0.005,0.02,2024,11
CHIMBOTE,2024 - II,05/11/2024,3442,11.9,0,0,2024,11
CHIMBOTE,2024 - II,06/11/2024,2499,14.3,0,0,2024,11
CHIMBOTE,2024 - II,08/11/2024,2945,11.8,0,0.012,2024,11
CHIMBOTE,2024 - II,09/11/2024,1628,9.5,0,0,2024,11
CHIMBOTE,2024 - II,10/11/2024,3784,10.9,0.014,0,2024,11
CHIMBOTE,2024 - II,11/11/2024,2676,14.3,0,0.001,2024,11
CHIMBOTE,2024 - II,12/11/2024,2393,11.9,0,0.002,2024,11
CHIMBOTE,2024 - II,13/11/2024,1431,10.7,0.012,0.014,2024,11
CHIMBOTE,2024 - II,14/11/2024,1796,12,0,0.025,2024,11
CHIMBOTE,2024 - II,16/11/2024,2604,10.2,0.008,0.011,2024,11
CHIMBOTE,2024 - II,17/11/2024,3396,19.8,0.046,0,2024,11
CHIMBOTE,2024 - II,18/11/2024,2920,15.4,0.001,0,2024,11
CHIMBOTE,2024 - II,19/11/2024,2570,11.4,0.032,0.007,2024,11
CHIMBOTE,2024 - II,20/11/2024,2371,9.6,0.359,0.118,2024,11
CHIMBOTE,2024 - II,21/11/2024,3428,18.8,0.036,0.018,2024,11
CHIMBOTE,2024 - II,22/11/2024,2827,13.3,0.036,0.106,2024,11
CHIMBOTE,2024 - II,23/11/2024,2933,14.8,0.006,0.02,2024,11
CHIMBOTE,2024 - II,24/11/2024,2998,13.9,0,0.002,2024,11
CHIMBOTE,2024 - II,25/11/2024,3983,25.8,0.023,0.006,2024,11
CHIMBOTE,2024 - II,27/11/2024,3005,14.2,0.021,0.025,2024,11
CHIMBOTE,2024 - II,28/11/2024,3388,15.1,0.008,0.013,2024,11
CHIMBOTE,2024 - II,29/11/2024,2117,15.5,0.035,0.042,2024,11
CHIMBOTE,2024 - II,30/11/2024,3233,17.6,0.321,0.014,2024,11
CHIMBOTE,2024 - II,01/12/2024,2808,13,0.138,0.2,2024,12
CHIMBOTE,2024 - II,02/12/2024,3757,16.5,0.192,0,2024,12
CHIMBOTE,2024 - II,03/12/2024,3027,18.4,0.245,0.011,2024,12
CHIMBOTE,2024 - II,04/12/2024,1572,20.9,0.017,0.009,2024,12
CHIMBOTE,2024 - II,05/12/2024,2036,17.6,0.046,0.038,2024,12
CHIMBOTE,2024 - II,06/12/2024,3265,21.8,0.022,0.038,2024,12
CHIMBOTE,2024 - II,07/12/2024,3306,18.3,0.013,0.034,2024,12
CHIMBOTE,2024 - II,08/12/2024,3563,22.1,0.011,0.038,2024,12
CHIMBOTE,2024 - II,09/12/2024,3038,18,0.045,0.016,2024,12
CHIMBOTE,2024 - II,10/12/2024,2897,25,0.109,0.026,2024,12
CHIMBOTE,2024 - II,11/12/2024,2720,23.5,0.015,0.015,2024,12
CHIMBOTE,2024 - II,12/12/2024,3685,20.7,0.307,0.034,2024,12
CHIMBOTE,2024 - II,13/12/2024,3841,18.7,0.021,0.021,2024,12
CHIMBOTE,2024 - II,14/12/2024,2437,12.3,0.005,0.009,2024,12
CHIMBOTE,2024 - II,15/12/2024,3661,22.6,0.163,0.029,2024,12
CHIMBOTE,2024 - II,16/12/2024,2685,17.2,0.091,0.001,2024,12
CHIMBOTE,2024 - II,17/12/2024,3104,16.4,0.349,0.031,2024,12
CHIMBOTE,2024 - II,18/12/2024,2745,13.5,0.073,0.062,2024,12
CHIMBOTE,2024 - II,19/12/2024,2104,11.6,0.052,0.085,2024,12
CHIMBOTE,2024 - II,20/12/2024,3481,14.8,0.034,0.098,2024,12
CHIMBOTE,2024 - II,21/12/2024,3340,12.5,0.046,0.025,2024,12
CHIMBOTE,2024 - II,22/12/2024,3471,19.8,0.237,0.031,2024,12
CHIMBOTE,2024 - II,23/12/2024,2833,23.2,0.157,0.024,2024,12
CHIMBOTE,2024 - II,27/12/2024,3768,19.2,0.559,0.079,2024,12
CHIMBOTE,2024 - II,28/12/2024,92,10.6,0,0.026,2024,12
CHIMBOTE,2024 - II,31/12/2024,2592,15.3,0.127,0.036,2024,12
CHIMBOTE,2024 - II,01/01/2025,2644,12.4,0.029,0.13,2025,1
CHIMBOTE,2024 - II,02/01/2025,3343,22.4,0.433,0.256,2025,1
CHIMBOTE,2024 - II,03/01/2025,3289,16.1,0.801,0.159,2025,1
CHIMBOTE,2024 - II,04/01/2025,507,11,0,0.563,2025,1
CHIMBOTE,2024 - II,05/01/2025,1678,12.5,0.197,0.237,2025,1
CHIMBOTE,2024 - II,06/01/2025,3145,12.8,0.373,0.122,2025,1
CHIMBOTE,2024 - II,07/01/2025,2921,14.7,0.535,0.184,2025,1
CHIMBOTE,2024 - II,08/01/2025,926,16.4,0.353,0.402,2025,1
CHIMBOTE,2024 - II,09/01/2025,3080,14.5,0.696,0.363,2025,1
CHIMBOTE,2024 - II,10/01/2025,1171,14.5,0.67,0.363,2025,1
CHIMBOTE,2024 - II,11/01/2025,2809,23.8,0.335,0.159,2025,1
CHIMBOTE,2024 - II,12/01/2025,1902,14,0.404,0.231,2025,1
CHIMBOTE,2024 - II,13/01/2025,3398,20.6,0.112,0.195,2025,1
CHIMBOTE,2024 - II,15/01/2025,945,22.4,0.077,0.019,2025,1
CHIMBOTE,2024 - II,16/01/2025,967,23.5,0.3,0.059,2025,1
CHIMBOTE,2024 - II,17/01/2025,2248,19.1,0.127,0.172,2025,1
CHIMBOTE,2024 - II,18/01/2025,1335,14,0.292,0.134,2025,1
CHIMBOTE,2025 - I,22/04/2025,2475,13.7,0.14,0.001,2025,4
CHIMBOTE,2025 - I,23/04/2025,3946,16.9,0.679,0.074,2025,4
CHIMBOTE,2025 - I,24/04/2025,3298,13.3,0.341,0.192,2025,4
CHIMBOTE,2025 - I,25/04/2025,3894,10.1,0.218,0.033,2025,4
CHIMBOTE,2025 - I,26/04/2025,3144,11.8,0.272,0.542,2025,4
CHIMBOTE,2025 - I,28/04/2025,2767,9.4,0.178,0.018,2025,4
CHIMBOTE,2025 - I,29/04/2025,4154,10.4,0.512,0.012,2025,4
CHIMBOTE,2025 - I,30/04/2025,3405,13.7,0.519,0.051,2025,4
CHIMBOTE,2025 - I,01/05/2025,3587,16.5,0.681,0.008,2025,5
CHIMBOTE,2025 - I,02/05/2025,3950,14.4,0.464,0.038,2025,5
CHIMBOTE,2025 - I,03/05/2025,2942,9.7,0.589,0.023,2025,5
CHIMBOTE,2025 - I,04/05/2025,4440,13.1,0.542,0.008,2025,5
CHIMBOTE,2025 - I,05/05/2025,4315,19.8,0.399,0.006,2025,5
CHIMBOTE,2025 - I,06/05/2025,2041,13.6,0.274,0,2025,5
CHIMBOTE,2025 - I,07/05/2025,4827,16.5,0.139,0,2025,5
CHIMBOTE,2025 - I,08/05/2025,2783,13.9,0.238,0,2025,5
CHIMBOTE,2025 - I,09/05/2025,5000,16.1,0.111,0,2025,5
CHIMBOTE,2025 - I,10/05/2025,3342,13.8,0.254,0.018,2025,5
CHIMBOTE,2025 - I,11/05/2025,3473,10.4,0.241,0.019,2025,5
CHIMBOTE,2025 - I,12/05/2025,3924,16.8,0.255,0.004,2025,5
CHIMBOTE,2025 - I,13/05/2025,2479,13.3,0.299,0.005,2025,5
CHIMBOTE,2025 - I,14/05/2025,4797,17.9,0.25,0.001,2025,5
CHIMBOTE,2025 - I,15/05/2025,2336,16.4,0.157,0,2025,5
CHIMBOTE,2025 - I,16/05/2025,2307,19.3,0.119,0.001,2025,5
CHIMBOTE,2025 - I,17/05/2025,3811,9.6,0.252,0.095,2025,5
CHIMBOTE,2025 - I,18/05/2025,3593,14,0.285,0.178,2025,5
CHIMBOTE,2025 - I,19/05/2025,1763,12,0.073,0.049,2025,5
CHIMBOTE,2025 - I,20/05/2025,3022,14,0.094,0.014,2025,5
CHIMBOTE,2025 - I,21/05/2025,1399,16.7,0.322,0.015,2025,5
CHIMBOTE,2025 - I,22/05/2025,605,15.5,0.112,0.002,2025,5
CHIMBOTE,2025 - I,23/05/2025,1431,8.2,0.409,0.041,2025,5
CHIMBOTE,2025 - I,27/05/2025,2840,10.7,0.273,0.059,2025,5
CHIMBOTE,2025 - I,28/05/2025,1193,7.8,0.541,0.132,2025,5
CHIMBOTE,2025 - I,31/05/2025,3287,9.9,0.605,0.153,2025,5
CHIMBOTE,2025 - I,02/06/2025,546,9.4,0.57,0.158,2025,6
CHIMBOTE,2025 - I,03/06/2025,3040,10.6,0.628,0.095,2025,6
CHIMBOTE,2025 - I,04/06/2025,2369,9.9,0.605,0.147,2025,6
CHIMBOTE,2025 - I,11/06/2025,926,7.4,0.634,0.005,2025,6
CHIMBOTE,2025 - I,12/06/2025,109,6.6,0.833,0.104,2025,6
CHIMBOTE,2025 - I,26/06/2025,813,12.8,0.691,0.012,2025,6
CHIMBOTE,2025 - I,01/07/2025,2009,12.5,0.662,0.054,2025,7
CHIMBOTE,2025 - I,02/07/2025,1423,16.5,0.633,0.105,2025,7
CHIMBOTE,2025 - I,03/07/2025,469,9.4,0.52,0.094,2025,7
CHIMBOTE,2025 - I,04/07/2025,156,9.9,0.532,0.007,2025,7
CHIMBOTE,2025 - I,07/07/2025,87,9.3,0.871,0.036,2025,7
CHIMBOTE,2025 - I,15/07/2025,1278,15.2,0.855,0.093,2025,7
CHIMBOTE,2025 - I,16/07/2025,1277,13,0.879,0.178,2025,7
CHIMBOTE,2025 - I,17/07/2025,165,22.6,0.849,0.067,2025,7
CHIMBOTE,2025 - I,18/07/2025,268,9.8,0.777,0.05,2025,7
CHIMBOTE,2025 - I,19/07/2025,197,17.8,0.705,0.029,2025,7
CHIMBOTE,2025 - I,20/07/2025,1522,30.2,0.594,0.027,2025,7
CHIMBOTE,2025 - I,22/07/2025,780,13,0.782,0.026,2025,7
CHIMBOTE,2025 - I,23/07/2025,688,14.6,0.822,0.008,2025,7
CHIMBOTE,2025 - II,07/11/2025,505,14.1,0.144,0.019,2025,11
CHIMBOTE,2025 - II,08/11/2025,2633,15.8,0.116,0.003,2025,11
CHIMBOTE,2025 - II,09/11/2025,1469,14,0.12,0,2025,11
CHIMBOTE,2025 - II,10/11/2025,2204,18.8,0.104,0,2025,11
CHIMBOTE,2025 - II,11/11/2025,2175,18,0.123,0.014,2025,11
CHIMBOTE,2025 - II,12/11/2025,3271,16.1,0.14,0.001,2025,11
CHIMBOTE,2025 - II,13/11/2025,2527,14.3,0.093,0,2025,11
CHIMBOTE,2025 - II,14/11/2025,4779,17,0.051,0.002,2025,11
CHIMBOTE,2025 - II,15/11/2025,2480,12.5,0.082,0.021,2025,11
CHIMBOTE,2025 - II,16/11/2025,3137,11.4,0.035,0.006,2025,11
CHIMBOTE,2025 - II,17/11/2025,3660,10,0.068,0.005,2025,11
CHIMBOTE,2025 - II,18/11/2025,4547,19.5,0.182,0.002,2025,11
CHIMBOTE,2025 - II,19/11/2025,3554,17.9,0.034,0,2025,11
CHIMBOTE,2025 - II,20/11/2025,4230,22.1,0.034,0.009,2025,11
CHIMBOTE,2025 - II,21/11/2025,852,13.1,0.032,0.003,2025,11
CHIMBOTE,2025 - II,22/11/2025,3070,15.4,0.083,0.001,2025,11
CHIMBOTE,2025 - II,23/11/2025,2983,14.3,0.144,0.033,2025,11
CHIMBOTE,2025 - II,24/11/2025,3676,11.9,0.024,0.06,2025,11
CHIMBOTE,2025 - II,25/11/2025,1807,15.1,0.2,0.016,2025,11
CHIMBOTE,2025 - II,26/11/2025,2657,13.1,0.037,0.035,2025,11
CHIMBOTE,2025 - II,27/11/2025,1823,16.1,0.031,0.051,2025,11
CHIMBOTE,2025 - II,28/11/2025,930,9.8,0.025,0.016,2025,11
CHIMBOTE,2025 - II,29/11/2025,603,7.4,0.036,0.055,2025,11
CHIMBOTE,2025 - II,30/11/2025,683,11,0.024,0,2025,11
CHIMBOTE,2025 - II,01/12/2025,2243,16.1,0.02,0,2025,12
CHIMBOTE,2025 - II,02/12/2025,3828,15.3,0.007,0.004,2025,12
CHIMBOTE,2025 - II,03/12/2025,3722,16.8,0.014,0.013,2025,12
CHIMBOTE,2025 - II,04/12/2025,4950,17.2,0.014,0,2025,12
CHIMBOTE,2025 - II,05/12/2025,3247,14.4,0.009,0,2025,12
CHIMBOTE,2025 - II,06/12/2025,4488,17.8,0.041,0,2025,12
CHIMBOTE,2025 - II,07/12/2025,2293,17,0.032,0,2025,12
CHIMBOTE,2025 - II,08/12/2025,2549,14.7,0.079,0,2025,12
CHIMBOTE,2025 - II,09/12/2025,1761,22.7,0.047,0.023,2025,12
CHIMBOTE,2025 - II,10/12/2025,398,11.8,0.089,0,2025,12
CHIMBOTE,2025 - II,11/12/2025,1406,18.4,0.009,0.009,2025,12
CHIMBOTE,2025 - II,12/12/2025,463,11.7,0.005,0.001,2025,12
CHIMBOTE,2025 - II,13/12/2025,975,17.5,0.066,0.048,2025,12
CHIMBOTE,2025 - II,14/12/2025,1161,14,0.056,0.224,2025,12
CHIMBOTE,2025 - II,15/12/2025,1338,20.9,0.04,0.074,2025,12
CHIMBOTE,2025 - II,16/12/2025,1488,15.9,0.003,0,2025,12
CHIMBOTE,2025 - II,17/12/2025,2799,12.7,0.052,0,2025,12
CHIMBOTE,2025 - II,18/12/2025,3518,21.2,0.032,0.003,2025,12
CHIMBOTE,2025 - II,19/12/2025,1219,17.8,0.05,0,2025,12
CHIMBOTE,2025 - II,22/12/2025,326,10.6,0.144,0.214,2025,12
